"Data","UKX","CAC","DAX","SPX","IBOV"
2014-01-03,0.215718379042161,0.196684404420794,0.164961113385182,0.196684404420794,0.225951698731068
2014-01-10,0.15679463741621,0.188909201706277,0.221023765996344,0.230469226081658,0.202803168799512
2014-01-17,0.205657022252505,0.184883585661343,0.191115616638692,0.168264836388413,0.250078939059046
2014-01-24,0.21195652173913,0.191576086956522,0.1875,0.222146739130435,0.186820652173913
2014-01-31,0.260933372468447,0.202356492934714,0.204131549890282,0.161530182956658,0.171048401749899
2014-02-07,0.241364232619152,0.178399650196764,0.20113686051596,0.216878006121557,0.162221250546568
2014-02-14,0.185284929440913,0.213077668857051,0.208445545621028,0.171388559732845,0.221803296348163
2014-02-21,0.212664440051803,0.203803421716311,0.166144093790471,0.194942403380819,0.222445641060596
2014-02-28,0.185875642718665,0.171152819533028,0.18403528982046,0.226363406479166,0.232572841448681
2014-03-07,0.190889370932755,0.184924078091106,0.204808387563268,0.194866232827187,0.224511930585683
2014-03-14,0.153015124729916,0.19593400117855,0.223924572775486,0.186603810646238,0.240522490669809
2014-03-21,0.17053605861936,0.186039336675665,0.201542614731971,0.220491065689677,0.221390924283327
2014-03-28,0.188958343274324,0.20613637448108,0.210430882282769,0.188958343274324,0.205516056687503
2014-04-04,0.218244661152944,0.197259597580546,0.169979014936428,0.197259597580546,0.217257128749537
2014-04-11,0.214511633733129,0.201640935709141,0.178044655998497,0.201640935709141,0.204161838850092
2014-04-18,0.15162962962963,0.178888888888889,0.202740740740741,0.228296296296296,0.238444444444444
2014-04-25,0.217715936739659,0.198692214111922,0.164872262773723,0.188123479318735,0.230596107055961
2014-05-02,0.190247506464721,0.181012190616919,0.195788695973402,0.199482822312523,0.233468784632434
2014-05-09,0.214345804737658,0.197697586893956,0.178968341819792,0.199778614124419,0.209209652424175
2014-05-16,0.203575645134087,0.191600607185023,0.195592286501377,0.199583965817732,0.209647495361781
2014-05-23,0.201901167260781,0.195904102886699,0.209897253092892,0.201901167260781,0.190396309498847
2014-05-30,0.205769230769231,0.184615384615385,0.161538461538462,0.192307692307692,0.255769230769231
2014-06-06,0.196810963958622,0.185346247611517,0.183435461553667,0.19298939184292,0.241417935033274
2014-06-13,0.21079604578564,0.186108220603538,0.189906347554631,0.191805411030177,0.221383975026015
2014-06-20,0.15793431937829,0.180747054399599,0.193030834795688,0.261469039859614,0.206818751566809
2014-06-27,0.195240752955503,0.187731493226445,0.189608808158709,0.180222233497387,0.247196712161956
2014-07-04,0.162652421321565,0.190337939844385,0.223214493090233,0.193798629659738,0.229996516084079
2014-07-11,0.226066036170566,0.205326032852165,0.161772025883524,0.209474033515845,0.197361871577899
2014-07-18,0.14421208628355,0.207201273395905,0.202228442834404,0.250299138262254,0.196059059223887
2014-07-25,0.198091865840464,0.194354283466116,0.192485492278942,0.188747909904593,0.226320448509885
2014-08-01,0.190366157127622,0.192179168147885,0.17767507998578,0.206683256309989,0.233096338428724
2014-08-08,0.150615384615385,0.198,0.238615384615385,0.187846153846154,0.224923076923077
2014-08-15,0.173576320535641,0.211945822969835,0.24483396791343,0.180884797189773,0.188759091391322
2014-08-22,0.197138769670959,0.193419170243205,0.189699570815451,0.182260371959943,0.237482117310443
2014-08-29,0.218930474248504,0.204472801420772,0.173492073932776,0.206538183253305,0.196566467144643
2014-09-05,0.191058472526727,0.192844065727912,0.167845760911331,0.185701692923174,0.262550007910856
2014-09-12,0.201528141478638,0.199626932596764,0.19772572371489,0.19772572371489,0.203393478494817
2014-09-19,0.156001006458106,0.191227040174453,0.167743017696888,0.265033967961084,0.219994967709469
2014-09-26,0.194621313672922,0.210036863270777,0.20232908847185,0.196548257372654,0.196464477211796
2014-10-03,0.257312313073453,0.160135854412734,0.186140822223349,0.213514472550312,0.182896537740153
2014-10-10,0.236379351740696,0.184720288115246,0.208201680672269,0.169066026410564,0.201632653061224
2014-10-17,0.211043518951802,0.204648260801747,0.212642333489315,0.180666042739042,0.190999844018094
2014-10-24,0.18904440453335,0.195856815507525,0.180528890815631,0.246949897813835,0.187619991329659
2014-10-31,0.203890216396079,0.196476026708948,0.194622479287166,0.170526362803993,0.234484914803814
2014-11-07,0.205798536612202,0.20763602354624,0.196611101942015,0.18558618033779,0.204368157561754
2014-11-14,0.205641492265696,0.202001819836215,0.194722474977252,0.192902638762511,0.204731574158326
2014-11-21,0.201506790051809,0.203290035981471,0.192590560403499,0.199723544122147,0.202889069441074
2014-11-28,0.209845543551654,0.199084233625928,0.197290681971641,0.19011647535449,0.203663065496286
2014-12-05,0.204040771751001,0.197124135420459,0.188478340007281,0.209228248998908,0.201128503822352
2014-12-12,0.209472736204356,0.202431635827739,0.193630260356967,0.190109710168659,0.204355657442279
2014-12-19,0.262460465076413,0.212044330541961,0.201664538137809,0.154214058575971,0.169616607667847
2014-12-26,0.16986155484558,0.204605963791267,0.187233759318424,0.200745473908413,0.237553248136315
2015-01-02,0.208534399558803,0.19819385082035,0.187853302081897,0.180959602922928,0.224458844616021
2015-01-09,0.174184810917804,0.175712747855679,0.212383234364691,0.236830225370698,0.200888981491128
2015-01-16,0.182833328880934,0.17810488072022,0.190714075815457,0.215932466005931,0.232415248577458
2015-01-23,0.188400979706088,0.169716585024493,0.174387683694892,0.242897130860742,0.224597620713786
2015-01-30,0.163724503795847,0.20738437147474,0.189192759941868,0.196469404555017,0.243228960232527
2015-02-06,0.199309478970496,0.186754551161331,0.186754551161331,0.199309478970496,0.227871939736347
2015-02-13,0.203864148327846,0.200379291091473,0.198636862473286,0.177727719055045,0.21939197905235
2015-02-20,0.21086508753862,0.197476828012358,0.189109165808445,0.182415036045314,0.220133882595263
2015-02-27,0.206746287927695,0.193619539487842,0.183774478157951,0.178851947493006,0.237007746933506
2015-03-06,0.210832636135463,0.192426612345859,0.189080062565931,0.190753337455895,0.216907351496854
2015-03-13,0.183770381916122,0.179288177479144,0.171817836750846,0.243533107742503,0.221590496111385
2015-03-20,0.191155217265633,0.177714616051643,0.176221215916755,0.235957221312265,0.218951729453705
2015-03-27,0.158603204713135,0.204649296404046,0.19612224238721,0.191006009977109,0.2496192465185
2015-04-03,0.239900831267318,0.163132565261776,0.174099460405425,0.216596179087064,0.206270963978416
2015-04-10,0.200220628792057,0.200220628792057,0.191947049089906,0.185328185328185,0.222283507997794
2015-04-17,0.163157894736842,0.203508771929825,0.2,0.192982456140351,0.240350877192982
2015-04-24,0.219556753723939,0.203874128457944,0.162053794415288,0.216942982846273,0.197572340556555
2015-05-01,0.199303283014884,0.204370315633907,0.197614272141877,0.187480206903832,0.2112319223055
2015-05-08,0.176406415850926,0.174983783465031,0.199168534025239,0.210549593112395,0.238891673546409
2015-05-15,0.168279766252739,0.217878013148283,0.18245069393718,0.205478451424397,0.2259130752374
2015-05-22,0.211289813938821,0.193945127719962,0.208136234626301,0.181330810469883,0.205298013245033
2015-05-29,0.188796680497925,0.190410327339788,0.166205624711849,0.187183033656063,0.267404333794375
2015-06-05,0.211632703134636,0.172441461813407,0.188117958341899,0.224696450241713,0.203111426468345
2015-06-12,0.186432637571158,0.177893738140417,0.187855787476281,0.224857685009488,0.222960151802657
2015-06-19,0.202164027477666,0.203768503886219,0.205372980294772,0.17649240494082,0.212202083400522
2015-06-26,0.194388354781351,0.191374581839004,0.210964105964257,0.165757511829059,0.23751544558633
2015-07-03,0.217559845948599,0.199008231177788,0.178770105973268,0.199008231177788,0.205653585722556
2015-07-10,0.174258109040718,0.205375628512274,0.180481612935029,0.238982549541556,0.200902099970423
2015-07-17,0.202173793709173,0.187846516989625,0.168743481363562,0.184662677718614,0.256573530219026
2015-07-24,0.178761061946903,0.208849557522124,0.189380530973451,0.210619469026549,0.212389380530973
2015-07-31,0.23818792710024,0.159610466613563,0.179254831735232,0.230821290179614,0.19212548437135
2015-08-07,0.175204046613647,0.198257210641758,0.199794088243632,0.184425312224891,0.242319342276071
2015-08-14,0.175992779783394,0.174638989169675,0.17057761732852,0.259927797833935,0.218862815884477
2015-08-21,0.185809804823908,0.223816355810617,0.212555155518259,0.170325654421916,0.2074930294253
2015-08-28,0.291164211042507,0.188674408755545,0.174698526625504,0.156064017118784,0.18939883645766
2015-09-04,0.195405727923628,0.193914081145585,0.190930787589499,0.177505966587112,0.242243436754177
2015-09-11,0.235748525295241,0.168572870237995,0.179980056945829,0.206596825930776,0.209101721590158
2015-09-18,0.196134868421053,0.202361372180451,0.199248120300752,0.180568609022556,0.221687030075188
2015-09-25,0.197519243641232,0.196034136546185,0.191578815261044,0.176727744310576,0.238140060240964
2015-10-02,0.170989708179791,0.172265750778147,0.181198048966644,0.25520851967133,0.220337972404088
2015-10-09,0.207363155432396,0.207363155432396,0.216648072839817,0.185698348148415,0.182927268146975
2015-10-16,0.166352624495289,0.201884253028264,0.185733512786003,0.197039030955585,0.248990578734859
2015-10-23,0.206150073102863,0.195915672310522,0.194453615054473,0.178370985237938,0.225109654294204
2015-10-30,0.212961488921371,0.197186563816085,0.178256653689741,0.19087659377397,0.220718699798834
2015-11-06,0.195934477994869,0.197375172686007,0.19449378330373,0.18296822577462,0.229228340240774
2015-11-13,0.198301763553233,0.193990855649902,0.206923579359895,0.172436316133246,0.228347485303723
2015-11-20,0.261658960993041,0.176412602660466,0.187068397452038,0.178780557058593,0.196079481835861
2015-11-27,0.175893015816599,0.213701794917363,0.190687755464724,0.202194775191043,0.217522658610272
2015-12-04,0.197897173724318,0.195029098742806,0.192161023761294,0.172084498890711,0.242828204880872
2015-12-11,0.188330250546494,0.220615436354464,0.204472843450479,0.162771145115184,0.223810324533378
2015-12-18,0.284793359237019,0.16888908512893,0.174408336276934,0.185446838572942,0.186462380784175
2015-12-25,0.187125433708338,0.19603616864683,0.178214698769845,0.190095678687835,0.248528020187152
2016-01-01,0.17478584883609,0.209118783428894,0.21067937136493,0.204437019620784,0.200978976749302
2016-01-08,0.1773716389455,0.181118927092236,0.174873446847676,0.25981197817369,0.206824008940898
2016-01-15,0.268986058478878,0.18252625396781,0.176121824004027,0.189998088925557,0.182367774623728
2016-01-22,0.180436007646155,0.193142768747997,0.208390882070208,0.237616432604444,0.180413908931196
2016-01-29,0.207170758928571,0.2041015625,0.184151785714286,0.199497767857143,0.205078125
2016-02-05,0.195868664957602,0.195868664957602,0.197298363241964,0.177282587260895,0.233681719581937
2016-02-12,0.219961846996674,0.189189982390922,0.184631187634514,0.210844257483858,0.195372725494032
2016-02-19,0.175376027291053,0.197146844472011,0.198356334315398,0.228593580400062,0.200527213521476
2016-02-26,0.185033447492238,0.204589828121499,0.206094165092981,0.200076817207054,0.204205742086227
2016-03-04,0.197070914696814,0.192936559843035,0.192936559843035,0.172264785574138,0.244791180042979
2016-03-11,0.196683898407649,0.187122875568388,0.188488735973997,0.181659433945953,0.246045056104013
2016-03-18,0.216032726956219,0.207154669684046,0.208634345896074,0.182000174079554,0.186178083384107
2016-03-25,0.188844265466375,0.183634768487993,0.183634768487993,0.16930865179744,0.2745775457602
2016-04-01,0.205880612908951,0.178666508903745,0.196414837602792,0.21297994438857,0.206058096195942
2016-04-08,0.190808018417654,0.196221011847942,0.19486776349037,0.182688528272222,0.235414677971812
2016-04-15,0.175351729967997,0.176569450314997,0.186311213090997,0.238673188011996,0.223094418614013
2016-04-22,0.210926213280539,0.203702712825726,0.202258012734764,0.196479212370913,0.186633848788057
2016-04-29,0.211602015703738,0.208742529005039,0.20588304230634,0.181577405367397,0.192195007617485
2016-05-06,0.177960069150198,0.1791464696112,0.204060879292227,0.234907291278262,0.203925290668113
2016-05-13,0.195398308294407,0.195398308294407,0.203162479484914,0.168223709127635,0.237817194798637
2016-05-20,0.196258019488363,0.194931951789118,0.193605884089872,0.210844764180066,0.204359380452581
2016-05-27,0.197611661212868,0.194976839063363,0.194976839063363,0.172580850792572,0.239853809867834
2016-06-03,0.195711053755218,0.19174393780072,0.189099193831055,0.18116496192206,0.242280852690947
2016-06-10,0.189931373140937,0.192447020467307,0.220119141057377,0.172321841856346,0.225180623478033
2016-06-17,0.224928983760881,0.180161564662841,0.180161564662841,0.219469542407461,0.195278344505975
2016-06-24,0.181247548058062,0.191839937230286,0.191839937230286,0.234209493919184,0.200863083562181
2016-07-01,0.177795961589372,0.193627108854179,0.183884864383529,0.238684989530938,0.206007075641982
2016-07-08,0.202747610773241,0.202747610773241,0.19860990443093,0.190334491746308,0.205560382276282
2016-07-15,0.193190484022908,0.198274444128774,0.198274444128774,0.175396623652377,0.234864004067168
2016-07-22,0.202485273609059,0.195824573819287,0.193160293903378,0.183835314197698,0.224694544470578
2016-07-29,0.206523922812583,0.210600052868094,0.207882632831086,0.187501982553529,0.187491408934708
2016-08-05,0.192329055456486,0.196100213406613,0.192329055456486,0.170959160405765,0.248282515274651
2016-08-12,0.200474537856789,0.203095120050995,0.200474537856789,0.175579007011828,0.220376797223599
2016-08-19,0.199991956080198,0.202606230015887,0.196070545176665,0.181692038530376,0.219639230196875
2016-08-26,0.192670381483069,0.203857693956279,0.21504500642949,0.171538791255894,0.216888126875268
2016-09-02,0.178816753557841,0.182277722981541,0.178816753557841,0.237653233760744,0.222435536142032
2016-09-09,0.208463308616722,0.209808233188443,0.207118384045001,0.18828944004091,0.186320634108924
2016-09-16,0.180027103096008,0.183467111435422,0.188053789221307,0.224747211508392,0.223704784738872
2016-09-23,0.191428753157541,0.197448525269413,0.208284115070783,0.1697575735548,0.233081032947462
2016-09-30,0.212140484771394,0.202741855699244,0.202741855699244,0.193343226627094,0.189032577203025
2016-10-07,0.188745935246713,0.1853141909695,0.203616827114636,0.19675333856021,0.225569708108942
2016-10-14,0.199611562611959,0.200874926932287,0.203401655572945,0.218562027416891,0.177549827465917
2016-10-21,0.184127599121787,0.184127599121787,0.184127599121787,0.245503465495717,0.202113737138921
2016-10-28,0.198795689242804,0.200061903823968,0.198795689242804,0.184867328849996,0.217479388840429
2016-11-04,0.179760791374317,0.178644264719818,0.192042584573804,0.238936704062756,0.210615655269305
2016-11-11,0.258359429495837,0.170557592128111,0.16046542691343,0.205880170379495,0.204737381083127
2016-11-18,0.207680095256995,0.197360587418139,0.178011510220282,0.190910895018853,0.226036912085731
2016-11-25,0.198399768292241,0.189719778429456,0.200879765395894,0.176079794359364,0.234920893523044
2016-12-02,0.196072158210579,0.201099649446747,0.206127140682916,0.178475938883988,0.218225112775769
2016-12-09,0.175630450153193,0.182135281640349,0.187555974546312,0.229837379212821,0.224840914447325
2016-12-16,0.213508806988495,0.20296516219894,0.201647206600246,0.196375384205468,0.185503440006851
2016-12-23,0.197839405217607,0.197839405217607,0.197839405217607,0.190466508128752,0.216015276218429
2016-12-30,0.195944495141983,0.200936711578721,0.202184765687906,0.178471737613398,0.222462289977991
2017-01-06,0.177173913043478,0.185869565217391,0.204347826086957,0.234782608695652,0.197826086956522
2017-01-13,0.202841076186827,0.196580549144023,0.185311600466977,0.194076338326902,0.221190435875271
2017-01-20,0.204994999444383,0.208912101344594,0.210217801977998,0.194549394377153,0.181325702855873
2017-01-27,0.190382027969177,0.194997349859339,0.186920536551555,0.182305214661394,0.245394870958535
2017-02-03,0.199944714154904,0.203624678219105,0.198718059466837,0.181544893833901,0.216167654325254
2017-02-10,0.197414551434873,0.198625683652265,0.20225908030444,0.185303229260954,0.216397455347467
2017-02-17,0.195174624016309,0.202586318599207,0.201351036168724,0.180351234850514,0.220536786365246
2017-02-24,0.197410132184939,0.198636282074287,0.199862431963634,0.179017883844728,0.225073269932412
2017-03-03,0.193840315282441,0.202014304481098,0.19150488979711,0.172821485914465,0.239819004524887
2017-03-10,0.205096693510349,0.202595514321198,0.203846103915773,0.185087259997144,0.203374428255536
2017-03-17,0.175453407060346,0.243798629578039,0.169332939372195,0.210136057293206,0.201278966696214
2017-03-24,0.292896751453652,0.190546213770963,0.154614642031296,0.165502997103922,0.196439395640168
2017-03-31,0.234882375354567,0.14937694923865,0.198825870365928,0.233852189497749,0.183062615543106
2017-04-07,0.196983460656532,0.198155981255678,0.195810940057386,0.178223131070195,0.23082648696021
2017-04-14,0.177654302447815,0.19867848025229,0.203934524703409,0.191320018020724,0.228412674575762
2017-04-21,0.183447736849259,0.190464863395406,0.190464863395406,0.229560282723936,0.206062253635993
2017-04-28,0.214561855670103,0.20207412862052,0.197533136966127,0.175963426607757,0.209867452135493
2017-05-05,0.216140549148537,0.204697814193615,0.185626589268744,0.205969229188606,0.187565818200498
2017-05-12,0.19944853677891,0.197059931548025,0.203031444625237,0.181533997547271,0.218926089500557
2017-05-19,0.194566263349687,0.185132747550914,0.175699231752141,0.186311937025761,0.258289820321497
2017-05-26,0.174471628534042,0.195289266029581,0.188350053531068,0.229985328522146,0.211903723383163
2017-06-02,0.199694104560623,0.199694104560623,0.20567296996663,0.196106785317019,0.198832035595106
2017-06-09,0.201986500407448,0.198503974538354,0.197343132581989,0.181091345192884,0.221075047279325
2017-06-16,0.178286800572389,0.182506606503097,0.183561557985774,0.237364083602294,0.218280951336446
2017-06-23,0.207835509863851,0.223395387607669,0.205612670186163,0.174492914698527,0.18866351764379
